id,old_id,title,imgPath,caption,URL,dataPath,chartType,complexity,topic,bboxesPath
1116,no_data-14907,SYRIA01,imgs/1116.png,"Meanwhile, the Russian government, long an ally of the Assad regime and a vocal opponent of outside intervention in the Syrian civil war, can claim little backing for its policy from its own people. Just 27% of Russians approve of Moscow’s support of the Syrian government. Most Russians (52%) have no opinion on the issue.",https://www.pewresearch.org/global/2013/05/01/widespread-middle-east-fears-that-syrian-violence-will-spread/,data/1116.txt,pie,simple,Global Attributes & Trends,bboxes/1116.json
1117,no_data-14909,Would You Move to U.S.? ,imgs/1117.png,"As they have since 2009, about three-fifths of Mexicans (61%) say they wouldn’t move to the United States even if they had the means and opportunity to do so. However, a sizable minority (35%) say they would move to the U.S. if they could, including 20% who say they would emigrate without authorization. Read more",https://www.pewresearch.org/fact-tank/2013/05/01/246286/,data/1117.txt,pie,simple,Uncategorised,bboxes/1117.json
1118,no_data-14914,Mexico06,imgs/1118.png,"Bilateral issues, particularly the deepening of economic and commercial relations between the U.S. and Mexico, are expected to be among the key items on the agenda when Obama meets with Mexican President Enrique Peña Nieto this week. The survey finds that, overall, 70% of Mexicans consider the deep economic ties between the two countries to be good for Mexico, down slightly from 76% in 2009, when Pew Research last asked this question.",https://www.pewresearch.org/global/2013/04/29/u-s-image-rebounds-in-mexico/,data/1118.txt,pie,simple,Global Attributes & Trends,bboxes/1118.json
1119,no_data-14915,Mexico05,imgs/1119.png,"About six-in-ten Mexicans (61%) say they would not move to the U.S. even if they had the means and opportunity to do so. However, a sizable minority (35%) say they would move to the U.S. if they could, including 20% who say they would emigrate without authorization.",https://www.pewresearch.org/global/2013/04/29/u-s-image-rebounds-in-mexico/,data/1119.txt,pie,simple,Global Attributes & Trends,bboxes/1119.json
1120,no_data-14918,Mexico02,imgs/1120.png,"Less often than a year ago, Mexicans say their government is making progress in its campaign against drug traffickers; 37% say this is the case, compared with 47% in 2012. An additional 29% now say the government is losing ground against the cartels, and 30% see no change in the way things are going. As in the past, Mexicans overwhelmingly support the use of the Mexican army to fight drug traffickers; 85% are in favor of this approach.
There is also support for some cooperation from the U.S. in the fight against Mexican drug cartels. About three-quarters (74%) would welcome U.S. assistance in training Mexican police and military personnel. A majority (55%) would also approve of the U.S. providing money and weapons to the country’s police and military, although this position has lost some support in recent years; 61% backed this form of U.S. assistance in 2012 and 64% did so in 2011. However, there is little enthusiasm for the deployment of U.S. troops to Mexico to fight drug traffickers; just 34% of Mexicans would welcome this approach, while 59% would oppose it.",https://www.pewresearch.org/global/2013/04/29/u-s-image-rebounds-in-mexico/,data/1120.txt,pie,simple,Global Attributes & Trends,bboxes/1120.json
1121,no_data-14922,American Views on ,imgs/1121.png,"A plurality of Americans (44%) say that average American 15-year-olds rank at the bottom on standardized tests of science knowledge, when compared with students in other developed nations, according to a Pew Research Center survey conducted in March.
The survey finds that 35% correctly know that U.S. 15-year-olds are about in the middle when it comes to science knowledge; 7% say incorrectly that American students rank among the top of developed nations.",https://www.pewresearch.org/fact-tank/2013/04/29/many-americans-say-u-s-students-are-outranked-in-science-by-counterparts-abroad/,data/1121.txt,pie,simple,Uncategorised,bboxes/1121.json
1122,no_data-14923,"Less Partisan Views of State, Local Governments % with favora ble viewof",imgs/1122.png,"By contrast, nearly identical percentages of Democrats (56%), Republicans (57%) and independents (59%) have a favorable opinion of their state’s government. Similarly, local governments receive positive ratings from 67% of Democrats, 63% of Republicans and 60% of independents. Read more",https://www.pewresearch.org/fact-tank/2013/04/26/democrats-view-of-federal-government-turns-negative-during-obama-administration-2/,data/1122.txt,bar,simple,Uncategorised,bboxes/1122.json
1123,no_data-14935,Following the Boston Bombings,imgs/1123.png,"Television was far-and-away the most widely-used source of information about the bombing and its aftermath; 80% of Americans followed the story on TV. About half (49%) say they kept up with news and information online or on a mobile device, and 38% followed the story on the radio. Only 29% say they kept up with the story in newspapers, about the same number (26%) tracked the story on social networking sites like Facebook or Twitter.",https://www.pewresearch.org/politics/2013/04/23/most-expect-occasional-acts-of-terrorism-in-the-future/,data/1123.txt,bar,simple,U.S. Politics & Policy,bboxes/1123.json
1124,no_data-14943,"Percent Naturalized Residents, among Legal Permanent Residents, among 1970- Legal 2011",imgs/1124.png,"According to Pew Research Center estimates, the share of all foreign-born legal permanent residents who have become naturalized U.S. citizens rose to 56% in 2011, the highest level in three decades and an 18 percentage point increase since 1990. That represents a population of 15.5 million naturalized citizens, an increase reflecting both a rise in the annual inflow of legal migrants and an increased likelihood that those who are eligible to apply for citizenship actually do so.",https://www.pewresearch.org/fact-tank/2013/04/23/foreign-born-u-s-residents-who-have-become-citizens-at-a-high/,data/1124.txt,line,simple,Uncategorised,bboxes/1124.json
1125,no_data-14962,"Less Partisan Views of State, Local Governments % with favora ble viewof",imgs/1125.png,"Currently, 41% of Democrats say they have a favorable opinion of the federal government, compared with 27% of independents and just 13% of Republicans. By contrast, state and local governments are viewed favorably across-the-board.
Nearly identical percentages of Democrats (56%), Republicans (57%) and independents (59%) have a favorable opinion of their state’s government. Similarly, local governments receive positive ratings from 67% of Democrats, 63% of Republicans and 60% of independents.",https://www.pewresearch.org/politics/2013/04/15/state-govermnents-viewed-favorably-as-federal-rating-hits-new-low/,data/1125.txt,bar,simple,U.S. Politics & Policy,bboxes/1125.json
1126,no_data-14980,How to U.S Handle Illegally? Immigrants Living ,imgs/1126.png,"A survey in March found that 71% of Americans say there should be a way for people in the United States illegally to remain in this country if they meet certain requirements, while 27% say they should not be allowed to stay legally.
But there is a division of views among the 71% who support finding a way for immigrants here illegally to stay.
Roughly four-in-ten (43%) of the public says unauthorized immigrants should be allowed to apply for citizenship, but 24% of the public says they should only be allowed to apply for legal residency.",https://www.pewresearch.org/fact-tank/2013/04/09/big-majority-favors-a-way-for-immigrants-to-stay-legally-in-u-s-but-citizenship-more-divisive/,data/1126.txt,pie,simple,Uncategorised,bboxes/1126.json
1127,no_data-15004,"Full-Time Work More Appealing in Post- Recession Era %of mothers with children under would %of age 18 be saying work their full idealsituation time would be saying to work full time Note: For 1997 n=457; for 2007,",imgs/1127.png,"While 32% of mothers with children under age 18 say they would prefer to work full time, only 16% of all adults say having a mother who works full time is ideal for a young child.",https://www.pewresearch.org/fact-tank/2013/04/03/few-americans-say-a-mother-working-full-time-is-ideal-for-children/,data/1127.txt,bar,simple,Uncategorised,bboxes/1127.json
1128,no_data-15015,3-28-13 #1,imgs/1128.png,"A new survey finds that seven-in-ten Americans (71%) say there should be a way for people in the United States illegally to remain in this country if they meet certain requirements, while 27% say they should not be allowed to stay legally. Most who favor providing illegal immigrants with some form of legal status –43% of the public – say they should be allowed to apply for citizenship, but 24% of the public says they should only be allowed to apply for legal residency.",https://www.pewresearch.org/politics/2013/03/28/most-say-illegal-immigrants-should-be-allowed-to-stay-but-citizenship-is-more-divisive/,data/1128.txt,pie,simple,U.S. Politics & Policy,bboxes/1128.json
1129,no_data-15037,"Why People Have Changed Their Minds Asked ""What made of supporters change who have mind changed about their minds marriage?"" Asked ""What made of supporters you change who your have mind changed about same-sex their minds marriage?""",imgs/1129.png,"When those who say they have shifted to supporting same-sex marriage are asked why their views changed, people offer a range of answers. Roughly a third (32%) say it is because they know someone – a friend, family member or other acquaintance – who is homosexual. A quarter (25%) say that their personal views have changed as they have thought about the issue or simply because they have grown older.
About one-in-five (18%) say they changed their minds to support gay marriage because the world has changed and that this kind of shift is inevitable. The same percentage (18%) say they changed their minds because they think people should be free to choose what makes them happy and that they no longer think the government should be involved in people’s personal lives in this way.",https://www.pewresearch.org/politics/2013/03/20/growing-support-for-gay-marriage-changed-minds-and-changing-demographics/,data/1129.txt,bar,simple,U.S. Politics & Policy,bboxes/1129.json
1130,no_data-15074,News Interest % following very closely,imgs/1130.png,"News about the condition of the U.S. economy and the government spending cuts that began taking effect March 1 were the public’s two top stories last week. Overall, 35% said they followed economic news very closely; 31% followed news about the spending cuts very closely. Republicans and Democrats were about equally likely to follow news about the automatic federal spending cuts.
The public paid far less attention to Catholic cardinals meeting in Rome to select a new pope (14% very closely) and reports about the U.S. stock market (14% very closely). And just 10% paid very close attention to the death of Venezuelan President Hugo Chavez.",https://www.pewresearch.org/politics/2013/03/12/views-of-economic-news-remain-mixed/,data/1130.txt,bar,simple,U.S. Politics & Policy,bboxes/1130.json
1131,no_data-15139,"Pope 's World Travels Account for Much of his Media Coverage Percentageof stories about Pope Benedict.focused on specific events, 2007-2012 31 %",imgs/1131.png,"Despite all the pope’s activities over the years, the U.S. media primarily focused on two main stories, with little attention to religious issues the Pope dealt with during his tenure.",https://www.pewresearch.org/2013/02/12/pope-benedict-over-the-years-news-coverage-by-the-numbers/,data/1131.txt,bar,simple,Religion & Public Life,bboxes/1131.json
1132,no_data-15169,Figure 2 What Is the Main Reason You Have Not Yet Natura lized? (%ofLatino legalpermanent residents who say any,imgs/1132.png,"A nationwide survey of Hispanic immigrants by the Pew Hispanic Center finds that more than nine-in-ten (93%) who have not yet naturalized say they would if they could. Asked in an open-ended question why they hadn’t naturalized, 26% identified personal barriers such as a lack of English proficiency, and an additional 18% identified administrative barriers, such as the financial cost of naturalization. The survey also revealed that among Hispanic legal permanent residents, just 30% say they speak English “very well” or “pretty well.” (See Appendix table A2.)",https://www.pewresearch.org/hispanic/2013/02/04/the-path-not-taken/,data/1132.txt,bar,simple,Hispanic Trends,bboxes/1132.json
1133,no_data-15193,Fair Top Courts Priorities and Better Economy Fair Are Top Courts Priorities and Better Fair judiciary,imgs/1133.png,"Moreover, there is a strong desire for specific democratic rights and institutions. About eight-in-ten (81%) considered it very important to live in a country with a judicial system that treats everyone in the same way, while roughly six-in-ten said it is very important to have a free press (62%); free speech (60%); and honest, competitive elections with at least two political parties (58%).",https://www.pewresearch.org/global/2013/01/24/the-tahrir-square-legacy-egyptians-want-democracy-a-better-economy-and-a-major-role-for-islam/,data/1133.txt,bar,simple,Global Attributes & Trends,bboxes/1133.json
1134,no_data-15201,Crime Rebounds as Top Priority % saying reducing crime is a top priority,imgs/1134.png,"A majority of Americans (55%) view reducing crime as a top priority for the president and Congress. This represents a sharp increase from recent years. In 2011, just 44% said crime was a top priority. While up over the past two years, the percentage calling crime a top priority still pales in comparison to the percentages saying this in the 1990s and early 2000s. In 1994, for example, 78% said reducing crime should be a top priority, making it first among the items tested on that survey.",https://www.pewresearch.org/politics/2013/01/24/deficit-reduction-rises-on-publics-agenda-for-obamas-second-term/,data/1134.txt,line,simple,U.S. Politics & Policy,bboxes/1134.json
1135,no_data-15218,the Military World Force,imgs/1135.png,"Publics in the U.S. and Britain are the strongest supporters of the idea that use of military force is sometimes necessary, with 75% of Americans and 70% of those in Britain holding that view. In Spain, 62% say use of force is sometimes necessary while Germans are evenly divided with half saying the use of force is sometimes necessary and half saying it is not.",https://www.pewresearch.org/fact-tank/2013/01/15/most-french-believe-use-of-military-force-sometimes-necessary-to-maintain-order/,data/1135.txt,bar,simple,Uncategorised,bboxes/1135.json
1136,no_data-15279,Do you ever use social networking sites to share your views about,imgs/1136.png,"A survey of 20 countries conducted last spring by the Pew Research Center’s Global Attitudes Project found a median of 67% of social networkers say they use these sites to share opinions about music and movies. Significant numbers also post their views on community issues, sports and politics.",https://www.pewresearch.org/fact-tank/2012/12/19/sharing-views-on-music-and-movies-popular-among-the-worlds-social-networkers/,data/1136.txt,bar,simple,Internet & Technology,bboxes/1136.json
1137,no_data-15287,Learning Online vs. in a Classroom % saying online courses offer an equal educational value compared with courses taken in a classroom,imgs/1137.png,"As online college courses have become increasingly prevalent, the general public and college presidents offer different assessments of their educational value. Just three-in-ten American adults (29%) say a course taken online provides an equal educational value to one taken in a classroom, according to a March 2011 survey. By contrast, fully half of college presidents (51%) say online courses provide the same value.",https://www.pewresearch.org/fact-tank/2012/12/17/college-presidents-are-bigger-believers-than-public-in-online-classes/,data/1137.txt,bar,simple,Uncategorised,bboxes/1137.json
1138,no_data-15300,Most Want Laws to Follow Quran ,imgs/1138.png,"Six-in-ten Egyptians want their laws to strictly follow the Quran, according to a Pew Global Attitudes Project survey conducted last spring. About a third (32%) want them to conform to the principles of Islam but not strictly follow the Quran, and just 6% say the Quran should not have an influence.",https://www.pewresearch.org/fact-tank/2012/12/13/most-egyptians-want-their-laws-to-strictly-follow-the-quran/,data/1138.txt,pie,simple,Uncategorised,bboxes/1138.json
1139,no_data-15302,Do you ever use social networking sites to share your views about,imgs/1139.png,"These are among the key findings from a 21-nation survey conducted by the Pew Research Center’s Global Attitudes Project from March 17-April 20. The survey also finds that global publics are sharing their views online about a variety of topics, especially popular culture. Across 20 of the nations polled (Pakistan is excluded from this calculation due to the small number of social networking users), a median of 67% of social networkers say they use these sites to share opinions about music and movies. Significant numbers also post their views on community issues, sports and politics. Fewer give their opinions about religion.",https://www.pewresearch.org/global/2012/12/12/social-networking-popular-across-globe/,data/1139.txt,bar,simple,Global Attributes & Trends,bboxes/1139.json
1140,no_data-15316,Fiscal Cliff Tops News Interest % following very closely:,imgs/1140.png,"The debate in Washington over the fiscal cliff is the public’s top story this week: 40% paid very close attention to news about the debate over the automatic spending cuts and tax increases that will take effect Jan. 1 unless the president and Congress act.
Only about half as many (21%) followed news about another Washington story very closely – the debate over whether U.N. Ambassador Susan Rice should become secretary of state. Notably, there are only slight partisan differences in interest in the debate over Rice. A quarter of Republicans (25%), 21% of Democrats and 18% of independents followed this story very closely.
Three foreign stories attracted less public interest than news about Susan Rice or the fiscal cliff. Just 15% of Americans say they followed news about violence in Syria very closely; about as many very closely tracked news about political turmoil and protests in Egypt (14%) and the debate at the U.N. over the Palestinian territories (also 14%).",https://www.pewresearch.org/politics/2012/12/04/pessimism-about-fiscal-cliff-deal-republicans-still-get-more-blame/,data/1140.txt,bar,simple,U.S. Politics & Policy,bboxes/1140.json
1141,no_data-15350,"Fiscal Cliff in Is Top Story, Investigation Limited Interest in Petraeus Top Story, Investigation",imgs/1141.png,"In a busy news week, more Americans say they followed the debate over the “fiscal cliff” very closely than the investigations into the Libya embassy attack, renewed violence in the Middle East or the FBI investigation that led to David Petraeus’s resignation as CIA Director after it found he was having an extra-marital affair.",https://www.pewresearch.org/politics/2012/11/19/more-following-fiscal-cliff-debate-than-petraeus-investigation/,data/1141.txt,bar,simple,U.S. Politics & Policy,bboxes/1141.json
1142,no_data-15362,Figure 3 What Is the Main Reason You Have Not Yet Natura lized? (%ofLatino legalpermanent residents who say Language and barriers other,imgs/1142.png,"The Pew Hispanic survey also explored the reasons Hispanic immigrants who are legal permanent residents haven’t yet tried to become citizens. According to the survey, when asked in an open-ended question why they had not naturalized thus far, 45% identified either personal barriers (26%), such as a lack of English proficiency, or administrative barriers (18%), such as the financial cost of naturalization.",https://www.pewresearch.org/hispanic/2012/11/14/an-awakened-giant-the-hispanic-electorate-is-likely-to-double-by-2030/,data/1142.txt,bar,simple,Hispanic Trends,bboxes/1142.json
1143,no_data-15366,Election Tops News Interest % following very closely,imgs/1143.png,"The election is the public’s top news story this week: Fully 60% say they followed news about the presidential election very closely. That is the same as the percentage tracking election news during the week that Obama was elected president four years ago (60%).
Nearly half (46%) followed news about the impact of Hurricane Sandy very closely, down slightly from 53% a week prior.
Interest in news about the fiscal cliff nearly equals interest in news about the economy. Nearly four-in-ten (38%) followed news about the debate in Washington over the possible spending cuts and tax increases very closely; 41% paid very close attention to economic news. In July, just 23% followed news about the possible tax and spending changes very closely.",https://www.pewresearch.org/politics/2012/11/13/broad-concern-about-fiscal-cliff-consequences/,data/1143.txt,bar,simple,U.S. Politics & Policy,bboxes/1143.json
1144,no_data-15398,Election More Following Very Closely Hurricane than Election Very Closely % following very closely,imgs/1144.png,"Just over half of the public (53%) say they followed news about Hurricane Sandy and the storm’s impact very closely last week, outpacing interest in the 2012 presidential election (47% very closely) and news about the U.S. economy (38% very closely).",https://www.pewresearch.org/politics/2012/11/05/more-interest-in-hurricane-sandy-than-election/,data/1144.txt,bar,simple,U.S. Politics & Policy,bboxes/1144.json
1145,no_data-15472,Most See Growing Inequality ,imgs/1145.png,"However, there is a general consensus in China that the economic gains of recent years have not benefited everyone equally: 81% agree with the statement the “rich just get richer while the poor get poorer,” and 45% completely agree. Roughly half (48%) say the gap between rich and poor is a very serious problem, up from 41% four years ago (fully 87% consider it at least a moderately big problem).",https://www.pewresearch.org/global/2012/10/16/growing-concerns-in-china-about-inequality-corruption/,data/1145.txt,pie,simple,Global Attributes & Trends,bboxes/1145.json
1146,no_data-15491,"Figure 3 Top Issues among ation, Latino Registered Top Voters: Educa among ation, Jobs and Registered Health Care (% who say is ""extremely important"""")",imgs/1146.png,"Education, jobs and the economy, and health care are the top issues for Hispanic registered voters. Some 55% of registered voters say the issue of education is extremely important to them, followed by 54% who cite jobs and the economy, and 50% who cite health care. These three top issues are the same as those cited by Hispanic registered voters in December 2011 (Lopez, Gonzalez-Barrera and Motel, 2011).
About a third (34%) of Hispanic registered voters say immigration is extremely important to them personally; similar shares say the same about the federal budget deficit (36%) and taxes (33%).",https://www.pewresearch.org/hispanic/2012/10/11/latino-voters-support-obama-by-3-1-ratio-but-are-less-certain-than-others-about-voting/,data/1146.txt,bar,simple,Hispanic Trends,bboxes/1146.json
1147,no_data-15494,TV Dominates Debate Viewing ,imgs/1147.png,"The vast majority of Americans say they followed coverage of the first presidential debate between Mitt Romney and Barack Obama, including 56% who followed the debate live. Most of these real-time viewers watched on television, but 11% of live debate watchers were “dual screeners,” following coverage on a computer or mobile device at the same time as following television coverage. Another 3% say they followed the debate live exclusively online.",https://www.pewresearch.org/politics/2012/10/11/one-in-ten-dual-screened-the-presidential-debate/,data/1147.txt,pie,simple,U.S. Politics & Policy,bboxes/1147.json
1148,no_data-15683,Change in Median Household Income,imgs/1148.png,"The decrease in household income from 2009 to 2011 almost exactly equaled the decrease in income in the two years of the recession. During the Great Recession, the median U.S. household income (in 2011 dollars) dropped from $54,489 in 2007 to $52,195 in 2009, a loss of 4.2%. By this yardstick, the recovery from the Great Recession is bypassing most of the nation’s households.
The current “recovery” is also the most negative for household income during any post-recession period in the past four decades. However, the failure of household incomes to regain ground two years into an economic recovery is not without precedent. U.S. households also experienced lingering losses during the recoveries from the 1990-91 and 2001 recessions—median household income fell by 1.3% in the first two years following the end of each of those two recessions. But those losses were less than half as great as the decrease of 4.1% in the first two years of the current economic recovery. Read More",https://www.pewresearch.org/fact-tank/2012/09/28/a-recovery-from-great-recession-bypassing-american-households-2/,data/1148.txt,bar,simple,Economy & Work,bboxes/1148.json
1149,no_data-15707,"Figure 1 Top 10 Metropolitan Areas by Hispanic Population, 2010 (in millions)",imgs/1149.png,"The Los Angeles-Long Beach, Calif., metropolitan area has the nation’s largest Hispanic population—5.7 million—and alone accounts for more than one-in-ten (11%) Hispanics nationally.3 All population estimates presented in this report are for Hispanics living in the 50 states and the District of Columbia. The New York-Northeastern New Jersey metropolitan area is the second largest by Hispanic population (4.2 million) and is home to 8% of Hispanics nationwide.
Six of the 10 largest Hispanic metropolitan populations are in just two states. California has three–Los Angeles (#1), Riverside-San Bernardino (#4) and San Francisco-Oakland-Vallejo (#10). Texas is also home to three of the 10 largest Hispanic metropolitan areas—Houston-Brazoria (#3), Dallas-Fort Worth (#6) and San Antonio (#9). The other four largest Hispanic metropolitan populations are New York (#2); Chicago, Ill. (#5); Miami-Hialeah, Fla. (#7); and Phoenix, Ariz. (#8). Overall, each of the 10 largest Hispanic metropolitan areas has a Hispanic population of more than 1 million and Hispanics are the largest minority or ethnic group in each.
While these 10 metropolitan areas represent the largest Hispanic populations, within each area, the Hispanic share varies, as do the characteristics of the Hispanic population that resides in each area.",https://www.pewresearch.org/hispanic/2012/09/19/characteristics-of-the-60-largest-metropolitan-areas-by-hispanic-population/,data/1149.txt,bar,simple,Hispanic Trends,bboxes/1149.json
1150,no_data-15724,Weekly News Interest % following each story very closely,imgs/1150.png,"About four-in-ten Americans (43%) have followed news about the attacks on U.S. embassies in the Middle East and the killing of an American ambassador very closely, making it by far the most closely followed foreign news story of the year.
The latest national survey by the Pew Research Center for the People & the Press, conducted Sept. 13-16 among 1,001 adults, finds that public interest in the presidential campaign has increased sharply in the past week. Currently, 42% say they are following news about the presidential candidates very closely, up from 31% a week earlier, immediately after the party conventions.
As many followed the recent spate of attacks on U.S. embassies in the Middle East and the killing of U.S. Ambassador Christopher Stevens very closely (43%) as tracked campaign news very closely (42%). News interest in events in the Middle East is as high today as it was in the early days of the “Arab spring” last year, or when the U.S. and its allies launched air strikes on Libya in April 2011. (For more, see “Interest in Foreign News Declines,” June 6, 2012.)",https://www.pewresearch.org/politics/2012/09/17/middle-east-turmoil-closely-followed-romneys-comments-viewed-negatively/,data/1150.txt,bar,simple,U.S. Politics & Policy,bboxes/1150.json
1151,no_data-15803,Figure 1 ,imgs/1151.png,"Up to 1.7 million of the 4.4 million unauthorized immigrants ages 30 and under could potentially qualify for a new Obama administration program that goes into effect tomorrow that would shield them from deportation and enable them to apply for temporary but renewable work permits, according to new estimates from the Pew Hispanic Center, a project of the Pew Research Center.
The new Pew Hispanic Center estimate of 1.7 million potential beneficiaries is an increase over the estimated 1.4 million potentially eligible unauthorized immigrants reported by the Pew Hispanic Center (2012) in June, when DHS announced the new policy. Since then, DHS (2012) has provided more detail on program eligibility, publishing updated guidelines on August 3, 2012. As a result, the Pew Hispanic Center estimates that as many as 320,000 more unauthorized immigrants may be eventually eligible for relief from deportation. These additional potential beneficiaries are unauthorized immigrants ages 16 to 30 who came to the U.S. as children, currently do not have a high school diploma and are not enrolled in school. According to the updated eligibility guidelines, if these young people enroll in school by the date of their application, they could become eligible for relief from deportation.",https://www.pewresearch.org/hispanic/2012/08/14/up-to-1-7-million-unauthorized-immigrant-youth-may-benefit-from-new-deportation-rules/,data/1151.txt,pie,simple,Hispanic Trends,bboxes/1151.json
1152,no_data-15809,Knowledge of the Candidates and Issues Current vice president (Biden) Obama senator from (IL) 75 Tax income over 250k (Obama) 68,imgs/1152.png,"Three-quarters of voters (75%) can correctly identify Illinois as the state Obama represented in the U.S. Senate, while 60% identify Massachusetts as the state in which Romney served as governor. Roughly six-in-ten (61%) know that Bain Capital is the company Romney once headed.",https://www.pewresearch.org/politics/2012/08/10/what-voters-know-about-campaign-2012/,data/1152.txt,bar,simple,U.S. Politics & Policy,bboxes/1152.json
1153,no_data-15849,"Wealth, Family or Religion Romney Mitt Romney s,",imgs/1153.png,"When it comes to specific details of Romney’s background and experience, 41% of voters say they would like to learn more about Romney’s record as governor, 36% would like to learn more about his tax returns, while 35% want to know more about his record as chief executive of Bain Capital. Far fewer want to hear more about Romney’s wealth (21%), his family and upbringing (19%) or his religious beliefs (16%).",https://www.pewresearch.org/politics/2012/07/24/most-say-they-already-know-enough-about-the-candidates/,data/1153.txt,bar,simple,U.S. Politics & Policy,bboxes/1153.json
1154,no_data-15859,"Using cell phones as a TV ""distraction device % of cell owners in each age group who have used their phone watching in the last 30 days to keep themselves occupied during breaks or commercials while watching television",imgs/1154.png,"Young adults are especially likely to use their mobile phones to keep themselves occupied while watching television, as nearly three quarters of all cell owners ages 18-24 (73%) used their cell phone in this manner recently. But while this behavior is especially common among the youngest cell owners, a majority of 25-34 year olds and just under half of those in their mid-30s to mid-40s have done this recently.",https://www.pewresearch.org/internet/2012/07/17/the-rise-of-the-connected-viewer/,data/1154.txt,bar,simple,Internet & Technology,bboxes/1154.json
1155,no_data-15895,"Figure 1 U.S. Hispanic Population, by Origin, 2010 (in thousands)",imgs/1155.png,"Among the 50.7 million Hispanics in the United States, nearly two-thirds (65%), or 33 million, self-identify as being of Mexican origin, according to tabulations of the 2010 American Community Survey (ACS) by the Pew Hispanic Center, a project of the Pew Research Center. No other Hispanic subgroup rivals the size of the Mexican-origin population. Puerto Ricans, the nation’s second largest Hispanic origin group, make up just 9% of the total Hispanic population in the 50 states and the District of Columbia.",https://www.pewresearch.org/hispanic/2012/06/27/the-10-largest-hispanic-origin-groups-characteristics-rankings-top-counties/,data/1155.txt,bar,simple,Hispanic Trends,bboxes/1155.json
1156,no_data-15947,"No Combating Party With Edge Crime, ",imgs/1156.png,"Whether Peña Nieto or any of the other presidential candidates have a solution to Mexico’s drug problems is an open question for the Mexican public. When asked which political party could do a better job of dealing with organized crime and drug traffickers, about equal numbers name Calderón’s National Action Party (PAN) (28%) and Peña Nieto’s PRI (25%), while only 13% point to the Party of the Democratic Revolution (PRD). Fully 23% volunteer that none of the parties is particularly capable of dealing with this critical issue.",https://www.pewresearch.org/global/2012/06/20/mexicans-back-military-campaign-against-cartels/,data/1156.txt,pie,simple,Global Attributes & Trends,bboxes/1156.json
1157,no_data-15948,Strong Army Support Fight Drug for ,imgs/1157.png,"More than five years after President Calderón first ordered troops to take part in controlling drug-related violence, the public remains firmly behind the use of military units to combat drug cartels. Fully eight-in-ten say they support the use of the Mexican army in the drug war, little changed from opinion over the past several years.",https://www.pewresearch.org/global/2012/06/20/mexicans-back-military-campaign-against-cartels/,data/1157.txt,pie,simple,Global Attributes & Trends,bboxes/1157.json
1158,no_data-15949,Who is to Blame for ,imgs/1158.png,"When asked who is to blame for the drug violence in their country – Mexico or the United States – a majority of Mexicans (61%) say both countries bear responsibility. About one-in-five (22%) says the U.S. is mostly to blame, while 14% point to Mexico. The number of Mexicans blaming both countries is up 10 percentage points compared with 2009, when the question was first asked.",https://www.pewresearch.org/global/2012/06/20/mexicans-back-military-campaign-against-cartels/,data/1158.txt,pie,simple,Global Attributes & Trends,bboxes/1158.json
1159,no_data-15953,Problems in Mexico Cartel-related violence,imgs/1159.png,"Issues related to the ongoing drug war top the Mexican public’s list of concerns. Three-in-four say cartel-related violence is a very big problem for the country, while a roughly equal number say the same about human rights violations by the military and police. And 73% name crime as a very big problem.",https://www.pewresearch.org/global/2012/06/20/mexicans-back-military-campaign-against-cartels/,data/1159.txt,bar,simple,Global Attributes & Trends,bboxes/1159.json
1160,no_data-15955,Military Receives High Ratings,imgs/1160.png,"In addition to the national government, the military is also seen in a favorable light, with nearly three-in-four (73%) saying it is having a good influence on the way things are going in the country. This represents a rebound from 2011, when 62% said the military was having a positive impact.
Views of the court system and police are not as positive. Less than half of Mexicans see the courts (44%) and the police (38%) as having a good influence on the way things are going in the country. A year ago, opinions of the courts and police were even more negative, with only about three-in-ten giving either institution a positive rating.",https://www.pewresearch.org/global/2012/06/20/mexicans-back-military-campaign-against-cartels/,data/1160.txt,bar,simple,Global Attributes & Trends,bboxes/1160.json
1161,no_data-15960,Would You Move to ULS.? ,imgs/1161.png,"Even though many believe life is better for those who emigrate to the U.S., most Mexicans (61%) say they would not move to the U.S., even if they had the means and opportunity to do so. Among the substantial minority who would move, half say they would emigrate without authorization (19% of the total population). These attitudes are unchanged since last year.",https://www.pewresearch.org/global/2012/06/20/mexicans-back-military-campaign-against-cartels/,data/1161.txt,pie,simple,Global Attributes & Trends,bboxes/1161.json
1162,no_data-15968,The 2010 health care legislation passed by Obama and Congress,imgs/1162.png,"According to a Pew Research Center survey conducted in mid-June – in advance of the court’s ruling – 48% of the public disapprove of the 2010 Affordable Care Act, while 43% approve. That’s little different from April 2010 – shortly after the law was enacted – when 44% said they disapproved and 40% said they approved.",https://www.pewresearch.org/politics/2012/06/15/obama-health-care-law-where-does-the-public-stand/,data/1162.txt,bar,simple,U.S. Politics & Policy,bboxes/1162.json
1163,no_data-15976,"Economic Issues Top Voters Agenda Percent rating each as ""very important"" to their vote",imgs/1163.png,"Health care remains a top issue for voters; 74% say the issue will be very important to their vote this fall. Health care ranks in the top tier of issues included in a Pew Research Center April survey, just below the economy (86%) and jobs (84%) and matching the budget deficit (74%).",https://www.pewresearch.org/politics/2012/06/15/obama-health-care-law-where-does-the-public-stand/,data/1163.txt,bar,simple,U.S. Politics & Policy,bboxes/1163.json
